,A,P
1119,0.020279,72.366
1120,0.0900807,-26.346
1121,0.0690084,45.12
1122,0.0887532,-27.21
1123,0.0992894,3.75
1124,0.0188142,73.71
1125,0.0866704,-26.748
1126,0.064034,47.256
1127,0.0557482,-57.498
1128,0.0956807,16.884
1129,0.00185395,-10.542
1130,0.0958104,15.978
1131,0.065743,-44.862
1132,0.0825429,29.13
1133,0.0208589,-71.538
1134,0.0989537,-1.626
1135,0.0300447,68.706
1136,0.0827641,-32.244
1137,0.0766454,38.916
1138,0.0955434,7.68
1139,0.0743108,40.716
1140,0.092423,-20.196
1141,0.0109177,73.722
1142,0.093224,19.47
1143,0.09726,-1.302
1144,0.0354769,67.038
1145,0.0835805,-31.782
1146,0.0828023,31.278
1147,0.0233384,-68.88
1148,0.0688787,-41.76
1149,0.0626912,-49.08
1150,0.0437472,61.794
1151,0.0740209,-39.252
1152,0.0817723,32.058
1153,0.0111542,-72.006
1154,0.0481951,59.754
1155,0.0718846,40.08
1156,0.0926595,21.846
1157,0.060097,52.218
1158,0.094399,-8.358
1159,0.00704959,-69.474
1160,0.095757,-9.492
1161,0.0457385,60.582
1162,0.0911489,19.434
1163,0.0591815,52.338
1164,0.0467532,-63.042
1165,0.0969548,8.604
1166,0.0111619,74.022
1167,0.0929952,21.03
1168,0.0534441,52.584
1169,0.0278627,70.08
1170,0.0982442,-0.282
1171,0.0275651,70.758
1172,0.0288316,-69.708
1173,0.0976415,-11.112
1174,0.0263902,-69.984
1175,0.0981984,1.692
1176,0.043587,61.572
1177,0.0904088,-21.21
1178,0.0985723,-1.32
1179,0.0206453,-72.708
1180,0.0968633,-2.04
1181,0.0403826,-62.46
1182,0.100136,-3.36
1183,0.0809178,-35.022
1184,0.0722966,39.648
1185,0.0796514,-35.892
1186,0.0975347,-4.944
1187,0.0369647,-65.334
1188,0.0821614,-32.97
1189,0.0080567,72.78
1190,0.0922551,-22.878
1191,0.0608294,51.108
1192,0.0899053,-23.628
1193,0.0541003,-54.804
1194,0.0944448,18.684
1195,0.0147629,73.554
1196,0.0893102,-25.56
1197,0.0184251,72.924
1198,0.0876088,-23.346
1199,0.0340121,66.882
1200,0.0767293,-38.556
1201,0.0140763,73.866
1202,0.0366671,-64.326
1203,0.00286867,32.694
1204,0.0856481,-26.142
1205,0.0673299,47.232
1206,0.0890355,-24.618
1207,0.0673299,46.518
1208,0.087235,-28.416
1209,0.0955205,-5.646
1210,0.0878758,25.062
1211,0.0185624,-71.646
1212,0.0984807,-5.418
1213,0.0347292,67.104
1214,0.0818181,-33.318
1215,0.0912633,-15.618
1216,0.00196077,0.0
1217,0.0963521,-14.346
1218,0.0556033,56.118
1219,0.0943227,-3.87
1220,0.0486224,58.548
1221,0.0966573,-16.344
1222,0.0509493,57.432
1223,0.0941167,-14.124
1224,0.0528872,56.472
1225,0.0644612,-44.022
1226,0.0527194,55.896
1227,0.0939946,-16.08
1228,0.0958638,14.682
1229,0.0665288,-46.674
1230,0.0945592,-15.99
1231,0.0670476,47.01
1232,0.0505908,-56.802
1233,0.09343,16.8
1234,0.0718694,-44.742
1235,0.0515597,55.968
1236,0.0906301,-15.534
1237,0.00444797,56.784
1238,0.0926747,-16.794
1239,0.0069733,66.816
1240,0.0486376,-57.564
1241,0.093163,13.314
1242,0.00260164,34.788
1243,0.095818,-14.676
1244,0.00947577,71.082
1245,0.0883565,25.17
1246,0.0658116,-47.07
1247,0.0904851,24.066
1248,0.0183793,-74.388
1249,0.0977407,-6.528
1250,0.036545,-66.606
1251,0.0964971,6.666
1252,0.0183488,73.872
1253,0.0499804,56.634
1254,0.0532153,-55.476
1255,0.045624,58.698
1256,0.0909734,-15.912
1257,0.049454,57.294
1258,0.0918889,-17.01
1259,0.0763173,-37.626
1260,0.101479,-4.59
1261,0.0387423,65.412
1262,0.077477,35.694
1263,0.0177156,-72.258
1264,0.0944982,-5.67
1265,0.0183336,-74.676
1266,0.0876698,22.734
1267,0.0174943,-75.912
1268,0.0878835,24.372
1269,0.0591967,-50.334
1270,0.0909429,20.658
1271,0.0124283,-73.842
1272,0.0979314,-7.086
1273,0.0408022,63.45
1274,0.0770879,-37.68
1275,0.07795,36.432
1276,0.0343707,-66.33
1277,0.0775456,35.682
1278,0.0889897,-25.716
1279,0.0678258,45.6
1280,0.0191804,73.656
1281,0.0872197,-25.314
1282,0.0628285,48.51
1283,0.0534823,-55.182
1284,0.0622637,47.88
1285,0.0883565,-27.51
1286,0.0651555,-47.706
1287,0.0978475,-14.616
1288,0.0542681,56.202
1289,0.0684972,-44.844
1290,0.0947881,15.636
1291,0.00229646,-1.662
1292,0.0909505,-14.598
1293,0.0531085,-57.582
1294,0.0955281,16.386
1295,0.0665822,47.028
1296,0.0531161,-53.874
1297,0.0673375,46.206
1298,0.0501177,-54.324
1299,0.0494006,58.164
1300,0.0547106,-56.7
1301,0.0790639,-36.684
1302,0.0517657,-57.192
1303,0.0659337,46.362
1304,0.0491335,-57.78
1305,0.0956044,15.594
1306,0.0520251,-56.1
1307,0.0923009,15.096
1308,0.0479052,-56.238
1309,0.0943379,13.992
1310,0.0195466,73.5
1311,0.0871892,-27.744
1312,0.0652852,46.428
1313,0.094399,-14.598
1314,0.00277711,45.582
1315,0.0535052,54.216
1316,0.0020981,3.09
1317,0.0937352,13.116
1318,0.00187684,8.76
1319,0.0501635,-57.33
1320,0.0978475,13.188
1321,0.00265504,42.156
1322,0.0968938,15.03
1323,0.0456393,-58.536
1324,0.0986485,13.968
1325,0.00813299,70.068
1326,0.0907521,-15.996
1327,0.0520556,54.936
1328,0.0679631,-46.758
1329,0.0893865,24.726
1330,0.0632634,-47.004
1331,0.0147858,-72.882
1332,0.0904927,24.024
1333,0.0596468,-50.49
1334,0.0944371,12.606
1335,0.0984731,-8.718
1336,0.0411227,62.124
1337,0.0951772,-9.288
1338,0.0988698,10.326
1339,0.0834432,30.282
1340,0.01017,-75.0
1341,0.0975423,-11.502
1342,0.0904164,22.284
1343,0.0756536,-38.814
1344,0.0263292,70.842
1345,0.100586,0.522
1346,0.0263368,-72.714
1347,0.099709,-0.312
1348,0.0285722,69.678
1349,0.0993505,-1.23
1350,0.0829015,32.436
1351,0.0268785,-70.062
1352,0.0835576,31.524
1353,0.0810399,-32.55
1354,0.0407946,-63.672
1355,0.0835118,-30.852
1356,0.0715489,40.698
1357,0.0435336,-59.73
1358,0.0720906,42.108
1359,0.0419314,-60.522
1360,0.0963597,9.402
1361,0.0729375,42.558
1362,0.0981374,10.938
1363,0.0721669,41.898
1364,0.0474246,-59.592
1365,0.09269,11.73
1366,0.00320436,53.628
1367,0.0987096,-16.836
1368,0.00578311,66.714
1369,0.0459216,62.142
1370,0.0950093,-10.992
1371,0.0458987,61.554
1372,0.0982823,1.5
1373,0.0283967,-68.388
1374,0.0960317,0.834
1375,0.0253755,70.83
1376,0.0963292,-0.132
1377,0.0246202,70.866
1378,0.0976491,1.524
1379,0.0228807,71.1
1380,0.088654,-29.256
1381,0.0731282,42.276
1382,0.0485461,-59.076
1383,0.0926824,14.916
1384,0.0449831,-59.334
1385,0.096581,10.986
1386,0.04406,-60.36
1387,0.0966039,2.154
1388,0.0409243,-60.63
1389,0.0970616,1.17
1390,0.0212251,72.816
1391,0.0846181,-29.616
1392,0.0694203,44.22
1393,0.098969,9.774
1394,0.074204,40.608
1395,0.0211259,71.994
1396,0.0878835,-27.432
1397,0.0069733,70.596
1398,0.0932469,-17.388
1399,0.0522311,54.21
1400,0.0635839,-47.202
1401,0.0529482,55.332
1402,0.100113,-8.382
1403,0.0553286,54.294
1404,0.0661626,-46.614
1405,0.0881581,24.75
1406,0.0675511,-48.012
1407,0.0946965,-17.022
1408,0.0149384,-71.742
1409,0.0891881,22.944
1410,0.0136033,-72.018
1411,0.07795,35.502
1412,0.0344088,-67.998
1413,0.096108,5.316
1414,0.0144425,74.862
1415,0.0545657,54.87
1416,0.0671773,-45.978
1417,0.0194322,-74.724
1418,0.0930562,-17.694
1419,0.0494311,56.4
1420,0.098412,-4.746
1421,0.0158082,-75.174
1422,0.0977483,-5.622
1423,0.088532,25.26
1424,0.00258638,23.004
1425,0.0363162,66.138
1426,0.0699086,-48.762
1427,0.0510104,55.434
1428,0.09549,-8.214
1429,0.0548174,54.09
1430,0.0925832,-17.73
1431,0.0578539,52.968
1432,0.0930791,-18.792
1433,0.0568545,52.458
1434,0.0628972,-48.708
1435,0.0891042,22.626
1436,0.012291,-70.722
1437,0.0808797,34.824
1438,0.0831532,32.874
1439,0.0730214,-42.108
1440,0.0277787,70.344
1441,0.0692906,-42.576
1442,0.0857701,30.918
1443,0.0705724,-40.674
1444,0.0460207,59.13
1445,0.077004,38.82
1446,0.0330126,67.938
1447,0.094605,-13.62
1448,0.0825353,-34.488
1449,0.0767522,37.272
1450,0.0274354,69.762
1451,0.0809636,-34.104
1452,0.0734258,40.086
1453,0.0926366,-21.228
1454,0.0134812,73.662
1455,0.0888371,-21.732
1456,0.0955434,-2.046
1457,0.0269319,69.684
1458,0.0826497,-32.712
1459,0.0272752,69.336
1460,0.0791402,-33.234
1461,0.071732,40.818
1462,0.0845952,-31.974
1463,0.0766606,39.378
1464,0.0881658,-21.534
1465,0.0789418,38.304
1466,0.0393298,-61.59
1467,0.0949788,10.98
1468,0.00685886,72.126
1469,0.0979238,9.738
1470,0.0858464,29.772
1471,0.0924764,9.492
1472,0.00506595,69.276
1473,0.091393,-21.408
1474,0.00789648,-69.606
1475,0.0947728,-8.472
1476,0.0906377,22.134
1477,0.0593646,-49.566
1478,0.0600817,50.802
1479,0.0300065,68.472
1480,0.0824437,-30.972
1481,0.070931,42.954
1482,0.0251771,71.364
1483,0.0932164,10.02
1484,0.00530246,67.782
1485,0.0410693,62.634
1486,0.0975499,-9.234
1487,0.0441821,61.458
1488,0.0103913,-76.92
1489,0.0823903,34.038
1490,0.0703893,-40.164
1491,0.0789723,33.666
1492,0.0705113,-41.298
1493,0.0453341,61.194
1494,0.0944829,-12.744
1495,0.048012,60.114
1496,0.0717931,40.506
1497,0.04052,-62.886
1498,0.0846562,-30.606
1499,0.0711675,43.38
1500,0.0913472,-20.61
1501,0.073235,42.366
1502,0.0961614,11.004
1503,0.0111466,74.142
1504,0.0912709,-19.662
1505,0.0735173,-40.122
1506,0.0967488,-9.48
1507,0.0400088,63.744
1508,0.0948033,3.558
1509,0.0414965,62.91
1510,0.094872,-8.316
1511,0.0450518,61.644
1512,0.0724721,-38.754
1513,0.0976491,-8.478
1514,0.0400622,62.424
1515,0.07795,-38.97
1516,0.0312043,-68.826
1517,0.069962,44.082
1518,0.0818639,-36.762
1519,0.099503,2.604
1520,0.050812,-58.638
1521,0.0956044,-0.612
1522,0.0312272,69.72
1523,0.0863347,-28.98
1524,0.0673375,45.162
1525,0.0200654,72.45
1526,0.0968633,3.936
1527,0.0286866,-69.252
1528,0.0846944,32.334
1529,0.0949025,11.826
1530,0.0291597,69.876
1531,0.0827794,-29.592
1532,0.0954137,1.338
1533,0.0251771,70.368
1534,0.0962071,0.312
1535,0.0460589,-60.354
1536,0.098351,12.834
1537,0.0978093,-10.74
1538,0.0882649,23.244
1539,0.0155793,-72.498
1540,0.096909,-7.23
1541,0.0152665,-74.226
1542,0.0901341,21.306
1543,0.0144501,-75.33
1544,0.097733,-9.264
1545,0.0407641,63.768
1546,0.0993123,-7.578
1547,0.0404208,63.294
1548,0.0976644,2.628
1549,0.0554583,52.134
1550,0.0817037,31.602
1551,0.0274659,-67.638
1552,0.0837102,30.546
1553,0.0731206,-41.934
1554,0.0898824,18.702
1555,0.0090943,-73.182
1556,0.0963292,-9.192
1557,0.0975499,-3.126
1558,0.039345,-63.546
1559,0.0996404,-4.284
1560,0.0339282,67.866
1561,0.080544,-31.74
1562,0.099236,-1.332
1563,0.0241777,70.764
1564,0.0703893,-42.486
1565,0.0256959,70.056
1566,0.096375,10.938
1567,0.0460055,-60.87
1568,0.100197,-1.47
1569,0.0302049,68.238
1570,0.0839162,-31.644
1571,0.0103989,73.542
1572,0.0956273,8.316
1573,0.0974431,-13.068
1574,0.0452578,60.366
1575,0.0989995,0.102
1576,0.0438693,60.066
1577,0.0741506,-41.424
1578,0.0870748,29.814
1579,0.0262986,-69.108
1580,0.0937734,-11.13
1581,0.0463641,61.32
1582,0.0992894,-12.75
1583,0.0242616,-71.118
1584,0.0996404,-2.604
1585,0.0260469,69.912
1586,0.0347064,-70.422
1587,0.100335,0.624
1588,0.0393069,63.066
1589,0.0969701,0.084
1590,0.026764,71.064
1591,0.0870214,-28.14
1592,0.0291749,70.122
1593,0.0987782,0.75
1594,0.0291063,69.828
1595,0.0822682,-29.544
1596,0.0255433,71.322
1597,0.0858159,-31.11
1598,0.0706105,43.14
1599,0.0252687,70.698
1600,0.101204,4.494
1601,0.00756839,71.196
1602,0.0979619,11.934
1603,0.00356294,58.212
1604,0.0953069,11.346
1605,0.0679402,44.796
1606,0.0487292,-59.844
1607,0.0967565,13.962
1608,0.00330354,54.612
1609,0.0923772,-15.996
1610,0.00332643,59.526
1611,0.0936437,-17.13
1612,0.00157929,-0.72
1613,0.0932775,-18.084
1614,0.0150681,-74.634
1615,0.0961232,-5.22
1616,0.00984961,-67.614
1617,0.0974431,-6.342
1618,0.0383914,63.978
1619,0.00183106,-38.658
1620,0.0730672,-38.61
1621,0.0207673,72.192
1622,0.0721059,-39.534
1623,0.0812001,31.686
1624,0.0706716,-40.368
1625,0.0783925,33.636
1626,0.030594,-69.666
1627,0.0942311,-7.902
1628,0.0314944,-67.188
1629,0.102089,1.62
1630,0.0207673,73.116
1631,0.0990911,1.014
1632,0.0809102,34.596
1633,0.0827947,-29.256
1634,0.0813069,33.744
1635,0.100144,1.788
1636,0.0449831,60.96
1637,0.0979619,-10.314
1638,0.0246583,-71.154
1639,0.0990758,0.048
1640,0.0279847,-70.092
1641,0.07898,39.18
1642,0.0838475,-32.772
1643,0.0137253,74.052
1644,0.0832982,-33.756
1645,0.072289,40.806
1646,0.0375674,-62.1
1647,0.0745702,39.72
1648,0.0426943,-61.284
1649,0.0820241,-31.338
1650,0.0273515,70.32
1651,0.0802007,-32.142
1652,0.0977101,-12.672
1653,0.0597842,50.346
1654,0.0555651,-53.316
1655,0.0930181,20.142
1656,0.0604022,-52.08
1657,0.0942311,19.14
1658,0.0554278,-55.716
1659,0.0899663,-22.152
1660,0.0616457,51.318
1661,0.0544894,-51.816
1662,0.0918736,18.666
1663,0.0122834,-78.96
1664,0.100808,-9.486
1665,0.0836034,-29.844
1666,0.0308076,69.018
1667,0.074204,-41.898
1668,0.0448382,60.762
1669,0.0726552,-42.756
1670,0.0850987,31.302
1671,0.0239412,-70.062
1672,0.0739827,-39.606
1673,0.0912633,20.916
1674,0.0709386,-40.17
1675,0.0850148,30.582
1676,0.072228,-41.502
1677,0.0259935,70.296
1678,0.0837636,-31.368
1679,0.0613406,-52.506
1680,0.0276948,-70.98
1681,0.0297624,68.82
1682,0.0972295,10.098
1683,0.0292283,68.598
1684,0.0961766,9.324
1685,0.0919576,-22.782
1686,0.0968709,8.346
1687,0.0595934,-53.43
1688,0.0897222,21.126
1689,0.0566561,-53.964
1690,0.0635304,49.32
1691,0.0880132,-25.302
1692,0.0661016,-46.044
1693,0.0929646,-12.396
1694,0.0488513,58.014
1695,0.0719991,-43.08
1696,0.0499575,57.228
1697,0.0760198,-44.838
1698,0.0862432,30.03
1699,0.0219194,-70.866
1700,0.0726781,40.218
1701,0.0415804,-59.67
1702,0.0755162,39.06
1703,0.045151,-62.076
1704,0.07058,38.958
1705,0.0443728,-63.204
1706,0.0988317,7.83
1707,0.00989538,74.46
1708,0.0888219,-19.572
1709,0.097321,0.156
1710,0.0866017,30.57
1711,0.0299379,-69.756
1712,0.0824971,30.264
1713,0.028946,-70.758
1714,0.0703206,-40.77
1715,0.0427248,61.962
1716,0.0998845,0.9
1717,0.0801167,32.256
1718,0.0326006,-68.316
1719,0.102723,1.158
1720,0.0304719,-68.832
1721,0.0994344,3.306
1722,0.0456393,-60.042
1723,0.095963,13.302
1724,0.0660634,44.49
1725,0.0500414,-56.628
1726,0.0915685,-27.24
1727,0.00377657,64.158
1728,0.0866246,-27.618
1729,0.0698323,45.93
1730,0.0483019,-57.294
1731,0.0934758,15.99
1732,0.0692754,-45.33
1733,0.0904622,-25.944
1734,0.00295259,-45.0
1735,0.0971456,-15.678
1736,0.0645375,-46.68
1737,0.0923619,13.482
1738,0.00202943,13.446
1739,0.09343,15.06
1740,0.00228883,36.372
1741,0.0407717,64.176
1742,0.0802388,-36.6
1743,0.0953832,-5.232
1744,0.0762944,-37.074
1745,0.0939717,-5.994
1746,0.0366671,-66.576
1747,0.0979161,6.582
1748,0.0186769,73.668
1749,0.0399783,-63.69
1750,0.0982518,6.696
1751,0.056618,-54.15
1752,0.0961461,6.012
1753,0.0923619,-14.442
1754,0.0972829,18.39
1755,0.00405124,-62.046
1756,0.0903172,-22.68
1757,0.0151673,73.668
1758,0.100754,5.472
1759,0.0373461,-65.574
1760,0.0801702,34.62
1761,0.0343325,-65.796
1762,0.0963292,4.116
1763,0.0335772,-66.954
1764,0.0792928,35.484
1765,0.033417,-68.304
1766,0.0814748,34.422
1767,0.0579379,-51.138
1768,0.0287477,-70.638
1769,0.0972219,-12.258
1770,0.0425646,61.338
1771,0.0767369,-39.882
1772,0.0988164,-9.024
1773,0.0299455,-68.298
1774,0.0671849,44.496
1775,0.0837102,-30.636
1776,0.0701451,43.314
1777,0.0923696,22.71
1778,0.0100175,-72.372
1779,0.0827718,32.67
1780,0.0761571,-39.69
1781,0.0961156,-8.586
1782,0.0985417,11.112
1783,0.093514,-20.676
1784,0.0597384,52.884
1785,0.046715,-61.752
1786,0.0773168,38.514
1787,0.0434191,-62.07
1788,0.0583575,51.744
1789,0.0927663,-20.616
1790,0.0588381,-51.918
1791,0.0973287,7.962
1792,0.0878224,-23.622
1793,0.07972,36.54
1794,0.0365908,-63.408
1795,0.0995641,5.898
1796,0.0748143,39.522
1797,0.0618899,48.474
1798,0.0352099,66.786
1799,0.0800099,-36.582
1800,0.0750051,37.962
1801,0.0955052,17.088
1802,0.00510409,-63.804
1803,0.0965734,16.104
1804,0.0522387,-55.218
1805,0.0621722,47.676
1806,0.0857472,-27.486
1807,0.0705571,43.542
1808,0.0185853,72.75
1809,0.0975804,15.942
1810,0.0172426,73.242
1811,0.0884099,-25.236
1812,0.0669789,46.074
1813,0.0921788,-26.712
1814,0.0665746,45.372
1815,0.0497515,-55.776
1816,0.067162,46.734
1817,0.0916829,-14.052
1818,0.0931478,16.524
1819,0.0794454,36.276
1820,0.098,4.65
1821,0.0877004,24.48
1822,0.0800633,-37.14
1823,0.0782018,34.842
1824,0.0319521,-64.806
1825,0.09446,6.996
1826,0.0175325,73.074
1827,0.0949864,16.818
1828,0.018181,73.014
1829,0.0691838,44.904
1830,0.0304567,-68.52
1831,0.0981374,3.834
1832,0.0526965,-57.03
1833,0.0942845,16.848
1834,0.051964,-58.086
1835,0.0909429,-24.93
1836,0.0170442,73.314
1837,0.0885701,-25.65
1838,0.0701833,45.294
1839,0.0476,-54.396
1840,0.0944982,15.204
1841,0.0685277,-46.05
1842,0.0860372,28.236
1843,0.0482409,-57.054
1844,0.0774236,-38.172
1845,0.0796437,35.928
1846,0.0776753,-36.132
1847,0.0816274,34.896
1848,0.0356371,-65.556
1849,0.0797582,34.338
1850,0.0785756,-38.424
1851,0.0420382,61.776
1852,0.0760579,-39.102
1853,0.0862737,24.276
1854,0.0780873,-40.518
1855,0.00791174,-69.642
1856,0.0952916,-11.472
1857,0.0421221,61.77
1858,0.0961843,-9.708
1859,0.0451205,60.57
1860,0.0730367,-39.726
1861,0.0828633,31.464
1862,0.0545046,53.58
1863,0.0596392,-50.13
1864,0.0924535,23.184
1865,0.0599215,-51.36
1866,0.0752873,40.728
1867,0.0882497,-20.022
1868,0.0598071,50.688
1869,0.0615542,-50.598
1870,0.0912557,20.76
1871,0.0127411,-76.08
1872,0.0584033,-49.788
1873,0.0870061,23.886
1874,0.0563662,-50.508
1875,0.0886998,22.842
1876,0.0565722,-51.744
1877,0.0602343,51.138
1878,0.0598147,-50.16
1879,0.0896535,21.024
1880,0.012291,-72.87
1881,0.063004,-50.082
1882,0.100876,1.746
1883,0.0262147,-70.512
1884,0.0998311,0.924
1885,0.0250856,-71.442
1886,0.0975347,0.258
1887,0.0278016,69.978
1888,0.0823903,-30.276
1889,0.0272676,-71.148
1890,0.102028,-2.118
1891,0.0865941,31.458
1892,0.0250016,-69.954
1893,0.0833364,31.05
1894,0.0850759,-30.702
1895,0.0710301,41.028
1896,0.0425646,-58.98
1897,0.0750661,39.744
1898,0.0928197,-21.402
1899,0.0708089,41.82
1900,0.0926061,-22.374
1901,0.0977254,11.322
1902,0.0121461,73.794
1903,0.0893254,21.594
1904,0.0918431,-9.864
1905,0.0913777,20.49
1906,0.0911489,-22.248
1907,0.0961995,8.796
1908,0.0586245,-52.68
1909,0.0887837,21.612
1910,0.0106125,-76.008
1911,0.082993,31.644
1912,0.0720906,-40.428
1913,0.0832601,30.768
1914,0.07235,-41.568
1915,0.0889974,29.274
1916,0.0730062,-42.756
1917,0.0989537,-12.132
1918,0.0914845,21.792
1919,0.0102921,-76.362
1920,0.0812383,-30.558
1921,0.0973363,0.048
1922,0.0905232,20.19
1923,0.00933844,-71.4
1924,0.0919652,-10.2
1925,0.0917363,22.698
1926,0.0110322,-72.264
1927,0.0966802,-7.38
1928,0.00829321,-67.968
1929,0.0848241,31.938
1930,0.0144501,-75.69
1931,0.0969548,-9.324
1932,0.0432894,63.18
1933,0.0991521,-10.542
1934,0.0443804,62.406
1935,0.0741735,42.372
1936,0.0257417,-69.906
1937,0.0977712,1.536
1938,0.0251771,70.482
1939,0.0856633,-28.824
1940,0.072762,42.354
1941,0.0868535,-30.024
1942,0.00442508,66.678
1943,0.0302583,-69.648
1944,0.0292741,69.432
1945,0.0800481,-31.128
1946,0.0725942,42.336
1947,0.0242311,71.526
1948,0.0955815,11.958
1949,0.00266267,45.204
1950,0.087441,25.098
1951,0.0609591,-49.74
1952,0.058327,52.692
1953,0.0841603,32.532
1954,0.0838246,-28.5
1955,0.0968099,2.268
1956,0.0214616,71.7
1957,0.0977864,1.224
1958,0.0477297,-59.268
1959,0.10022,0.03
1960,0.0278856,-70.176
1961,0.0830998,31.824
1962,0.0760808,40.254
1963,0.0222856,-71.43
1964,0.0702062,-44.196
1965,0.0869451,29.718
1966,0.021309,-70.884
1967,0.0970998,-11.688
1968,0.0240785,-69.582
1969,0.089951,27.69
1970,0.0802236,-33.24
1971,0.0992742,-13.884
1972,0.0792775,-34.158
1973,0.0747304,39.66
1974,0.0272752,69.198
1975,0.0765996,38.634
1976,0.091805,-25.422
1977,0.00295259,30.324
1978,0.0911183,-23.364
1979,0.0664372,-43.482
1980,0.022339,-73.548
1981,0.0971684,-4.422
1982,0.032387,67.476
1983,0.095284,-5.124
1984,0.0768285,-37.056
1985,0.0914235,25.782
1986,0.0177919,-75.438
1987,0.0952001,-4.218
1988,0.0296251,68.202
1989,0.079392,35.082
1990,0.0136567,-75.096
1991,0.0928655,23.064
1992,0.0162278,-73.98
1993,0.0883718,25.23
1994,0.0137787,-73.128
1995,0.0979619,-5.544
1996,0.0365908,64.788
1997,0.0817647,-36.174
1998,0.0992436,-5.124
1999,0.0185014,-72.666
2000,0.0958791,-5.676
2001,0.0143662,-78.036
2002,0.0273744,-70.932
2003,0.0773244,38.802
2004,0.0422595,-62.124
2005,0.0753102,40.542
2006,0.0803838,-34.152
2007,0.0771565,39.564
2008,0.0372927,-63.084
2009,0.0969014,9.282
2010,0.00846106,74.19
2011,0.0907903,-20.952
2012,0.0142289,73.482
2013,0.0901189,-21.876
2014,0.0154572,73.464
2015,0.0426562,-62.7
2016,0.00569156,-65.442
2017,0.0893331,-23.802
2018,0.0624392,49.962
2019,0.0588458,-51.372
2020,0.0897298,19.968
2021,0.0747609,39.648
2022,0.0823827,-32.694
2023,0.0316927,67.062
2024,0.0956044,9.9
2025,0.0133591,74.43
2026,0.0439379,-60.522
2027,0.0991292,9.642
2028,0.00461581,65.43
2029,0.0928731,20.118
2030,0.0581439,-51.672
2031,0.0904698,22.074
2032,0.0588839,52.38
2033,0.0608141,-48.654
2034,0.0393755,62.442
2035,0.0975804,-9.75
2036,0.0299455,-68.682
2037,0.0981832,0.672
2038,0.0299302,-70.212
2039,0.0803914,32.118
2040,0.0271989,-70.308
2041,0.0812001,31.182
2042,0.045151,60.618
2043,0.0570986,-53.748
2044,0.090241,20.466
2045,0.0587924,-51.84
2046,0.0260698,-69.714
2047,0.0958638,-0.96
2048,0.0431521,-62.076
2049,0.0988393,8.466
2050,0.0416873,-62.856
2051,0.0815434,-32.796
2052,0.0709844,41.442
2053,0.0815969,-30.774
2054,0.0732961,40.326
2055,0.081017,-31.734
2056,0.0326922,67.74
2057,0.0583651,50.94
2058,0.0552523,-52.656
2059,0.0917211,20.73
2060,0.00770572,-73.368
2061,0.0937963,19.632
2062,0.071732,-41.598
2063,0.0940251,-10.662
2064,0.0432513,61.92
2065,0.00709537,73.248
2066,0.092545,-21.792
2067,0.0591967,51.972
2068,0.0607073,-51.804
2069,0.0572741,51.63
2070,0.0831532,31.2
2071,0.0464175,60.816
2072,0.0748448,-40.206
2073,0.0439379,62.4
2074,0.0734868,-41.088
2075,0.08075,33.15
2076,0.0389788,63.222
2077,0.0399783,-64.398
2078,0.09623,11.592
2079,0.0743184,41.97
2080,0.0453875,-58.368
2081,0.0933919,12.078
2082,0.00141145,2.97
2083,0.092896,13.884
2084,0.0626378,-50.262
2085,0.0124817,73.692
2086,0.0819478,-32.67
2087,0.0567858,-53.34
2088,0.0937047,20.298
2089,0.0573046,51.372
